Transaction ID,Item,Quantity,Payment Method,Location,Transaction Date
8355021059073,Salad,3,Cash,Takeaway,2015-11-27
6167710610982,Water,3,Credit Card,In-store,2015-02-01
8246534550853,Tea,1,Credit Card,In-store,2015-09-15
3254564930236,Cake,1,Digital Wallet,Takeaway,2015-07-14
5466739620127,Cake,3,Cash,Takeaway,2015-10-15
2620827862506,Cake,3,Digital Wallet,Takeaway,2015-01-24
5895524055354,Juice,2,Digital Wallet,In-store,2015-09-18
7841643832398,Water,2,Cash,In-store,2015-05-07
2172529008701,Tea,2,Cash,Takeaway,2015-12-18
8095546860210,Tea,3,Credit Card,In-store,2015-06-25
0703879015846,Yogurt,3,Cash,In-store,2015-09-29
0648684092272,Sandwich,3,Digital Wallet,In-store,2015-12-06
0105648963431,Sandwich,1,Cash,Takeaway,2015-02-04
5546999548703,Salad,2,Digital Wallet,Takeaway,2015-09-01
1562750301565,Coffee,1,Credit Card,In-store,2015-04-23
7887818091214,Salad,3,Credit Card,In-store,2015-05-16
4605098627410,Salad,2,Digital Wallet,Takeaway,2015-02-04
2851542561331,Salad,3,Digital Wallet,In-store,2015-02-24
7391132476522,Juice,3,Digital Wallet,Takeaway,2015-01-29
5374532373792,Water,2,Credit Card,In-store,2015-01-01
8479946564198,Yogurt,2,Credit Card,In-store,2015-07-17
7492166504196,Tea,3,Digital Wallet,In-store,2015-08-15
1310413122602,Sandwich,1,Credit Card,Takeaway,2015-01-29
7909913291518,Sandwich,2,Credit Card,Takeaway,2015-04-08
6175066184644,Ice Cream,2,Cash,Takeaway,2015-10-11
9841561099406,Soda,2,Cash,Takeaway,2015-03-07
4703712648404,Juice,3,Digital Wallet,Takeaway,2015-02-11
8203199979108,Cookie,1,Digital Wallet,In-store,2015-05-18
6324848594830,Juice,2,Credit Card,In-store,2015-11-14
8541168579929,Sandwich,2,Digital Wallet,In-store,2015-11-08
7052718274962,Cake,2,Credit Card,Takeaway,2015-07-30
1397130343824,Water,1,Cash,In-store,2015-12-06
9862151947570,Yogurt,2,Cash,In-store,2015-11-26
7218345496959,Cake,1,Digital Wallet,In-store,2015-05-13
